label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.0,0.0,0.02227798104286194,-0.06265807151794434,0.029282838106155396,-0.134231835603714,0.036419421434402466,-0.19138818979263306,0.05583241581916809,-0.22127366065979004,0.019998997449874878,-0.18267661333084106,-0.03616252541542053,-0.2196192741394043,-0.04120609164237976,-0.18865373730659485,-0.028760075569152832,-0.1710399091243744,-0.0015819668769836426,-0.16857948899269104,-0.05855801701545715,-0.20309504866600037,-0.05789107084274292,-0.17231348156929016,-0.04285171627998352,-0.1549527943134308,-0.027093738317489624,-0.1470717489719391,-0.07780691981315613,-0.17369422316551208,-0.07409060001373291,-0.1436687707901001,-0.05866509675979614,-0.13055473566055298,-0.05420240759849548,-0.1188124418258667,-0.0943664014339447,-0.14281705021858215,-0.08733639121055603,-0.11395001411437988,-0.07220056653022766,-0.09976494312286377
A,0.0,0.0,0.010642766952514648,-0.06749194860458374,0.011932075023651123,-0.14140474796295166,0.012938261032104492,-0.20092320442199707,0.031006336212158203,-0.2390739619731903,0.02527695894241333,-0.1925663948059082,-0.047903984785079956,-0.2282867431640625,-0.049128174781799316,-0.18964824080467224,-0.0314079225063324,-0.17505115270614624,0.016847968101501465,-0.17626073956489563,-0.06373342871665955,-0.20947346091270447,-0.06005072593688965,-0.17377474904060364,-0.04026392102241516,-0.16377422213554382,0.0006491541862487793,-0.15230494737625122,-0.07358944416046143,-0.1828235387802124,-0.06989091634750366,-0.147003173828125,-0.05078348517417908,-0.13747194409370422,-0.018378257751464844,-0.1225791871547699,-0.07842323184013367,-0.14396223425865173,-0.0746859610080719,-0.11446040868759155,-0.05696403980255127,-0.10191613435745239
A,0.0,0.0,-0.03152024745941162,-0.07702076435089111,-0.022937744855880737,-0.15715977549552917,-0.005311876535415649,-0.2124291956424713,0.016123652458190918,-0.25175660848617554,0.024350106716156006,-0.21534013748168945,-0.04792109131813049,-0.23742860555648804,-0.05283653736114502,-0.1874401867389679,-0.035310596227645874,-0.16602087020874023,0.03244525194168091,-0.20049455761909485,-0.051816731691360474,-0.21724161505699158,-0.05308949947357178,-0.16992169618606567,-0.03433141112327576,-0.15124055743217468,0.029201626777648926,-0.1753760278224945,-0.047708868980407715,-0.19156506657600403,-0.048559486865997314,-0.14803794026374817,-0.030515164136886597,-0.13068461418151855,0.019651830196380615,-0.14413994550704956,-0.04078906774520874,-0.1529589295387268,-0.040446072816848755,-0.12285274267196655,-0.024079978466033936,-0.10969078540802002
A,0.0,0.0,-0.03634461760520935,-0.07588791847229004,-0.028126955032348633,-0.1522139310836792,-0.008538037538528442,-0.2062860131263733,0.012359291315078735,-0.2459334433078766,0.02450910210609436,-0.21341967582702637,-0.04762569069862366,-0.23907819390296936,-0.05570462346076965,-0.1895914375782013,-0.04066896438598633,-0.16081222891807556,0.03328600525856018,-0.20191043615341187,-0.052216678857803345,-0.2207432985305786,-0.05566027760505676,-0.17181193828582764,-0.03857827186584473,-0.1485576331615448,0.031360477209091187,-0.17847543954849243,-0.0483972430229187,-0.19674214720726013,-0.05113363265991211,-0.15224775671958923,-0.03489953279495239,-0.1319444179534912,0.022997230291366577,-0.14721429347991943,-0.041567057371139526,-0.1578196883201599,-0.04283195734024048,-0.12728559970855713,-0.027110785245895386,-0.1125151515007019
A,0.0,0.0,-0.030815064907073975,-0.07539176940917969,-0.028236210346221924,-0.15092262625694275,-0.014898300170898438,-0.2042500376701355,-0.0024179816246032715,-0.24476909637451172,0.024864166975021362,-0.2101539671421051,-0.03964996337890625,-0.22992846369743347,-0.046502381563186646,-0.1870081126689911,-0.03276175260543823,-0.1661573350429535,0.03556397557258606,-0.19903787970542908,-0.03924959897994995,-0.2078646421432495,-0.04036983847618103,-0.163728266954422,-0.025295644998550415,-0.14226695895195007,0.038264840841293335,-0.17813491821289062,-0.031239181756973267,-0.18118712306022644,-0.03210711479187012,-0.13975447416305542,-0.018072783946990967,-0.12097436189651489,0.0354437530040741,-0.14991247653961182,-0.01867350935935974,-0.15047165751457214,-0.020413130521774292,-0.1220475435256958,-0.00818932056427002,-0.10806578397750854
A,0.0,0.0,-0.029763460159301758,-0.07282966375350952,-0.02907046675682068,-0.14303365349769592,-0.021795839071273804,-0.19372889399528503,-0.014369100332260132,-0.23577815294265747,0.024210333824157715,-0.20373862981796265,-0.027483642101287842,-0.22457003593444824,-0.039853960275650024,-0.18883991241455078,-0.032467544078826904,-0.16684088110923767,0.036571204662323,-0.19548958539962769,-0.0269220769405365,-0.2095974087715149,-0.034532010555267334,-0.1688237488269806,-0.02401101589202881,-0.14549517631530762,0.04253673553466797,-0.17681798338890076,-0.02053108811378479,-0.18615439534187317,-0.027964144945144653,-0.145763099193573,-0.01838982105255127,-0.1236189603805542,0.043055832386016846,-0.14953526854515076,-0.010130375623703003,-0.15878206491470337,-0.020667552947998047,-0.1315324306488037,-0.016192227602005005,-0.11361169815063477
A,0.0,0.0,-0.0355474054813385,-0.06732499599456787,-0.0436244010925293,-0.1334226131439209,-0.04149314761161804,-0.17448696494102478,-0.03794759511947632,-0.21209430694580078,-0.00680968165397644,-0.2013605833053589,-0.05193635821342468,-0.22049257159233093,-0.05654484033584595,-0.17390817403793335,-0.043433576822280884,-0.15673068165779114,0.011844217777252197,-0.20153921842575073,-0.04202878475189209,-0.2154536247253418,-0.045444101095199585,-0.1596890687942505,-0.028849899768829346,-0.142217755317688,0.03332793712615967,-0.19108396768569946,-0.020983219146728516,-0.20442956686019897,-0.02598392963409424,-0.14893117547035217,-0.0108356773853302,-0.13095992803573608,0.05501055717468262,-0.1692015528678894,0.011298179626464844,-0.18121758103370667,0.001401066780090332,-0.14446201920509338,0.011159658432006836,-0.12755268812179565
A,0.0,0.0,-0.03754556179046631,-0.059488534927368164,-0.0493217408657074,-0.13328969478607178,-0.050306081771850586,-0.1793314814567566,-0.047314465045928955,-0.21371090412139893,-0.01560884714126587,-0.19058507680892944,-0.049977630376815796,-0.2166515588760376,-0.05222964286804199,-0.16375935077667236,-0.04057237505912781,-0.15088620781898499,0.005401015281677246,-0.19165733456611633,-0.03430178761482239,-0.2142522633075714,-0.03672876954078674,-0.15317094326019287,-0.02094408869743347,-0.1428249478340149,0.03161737322807312,-0.18401288986206055,-0.0087166428565979,-0.20295566320419312,-0.014615148305892944,-0.14231574535369873,0.0003712475299835205,-0.13050362467765808,0.059179216623306274,-0.16665029525756836,0.028011232614517212,-0.18654951453208923,0.013650566339492798,-0.1465207040309906,0.021413445472717285,-0.13045188784599304
A,0.0,0.0,-0.043083131313323975,-0.05107158422470093,-0.0626068115234375,-0.12564408779144287,-0.07320776581764221,-0.1720477044582367,-0.08082166314125061,-0.20454886555671692,-0.029653191566467285,-0.18579569458961487,-0.057203203439712524,-0.21504664421081543,-0.05762380361557007,-0.16260501742362976,-0.046210020780563354,-0.14935582876205444,-0.007516622543334961,-0.18677443265914917,-0.03905406594276428,-0.21393835544586182,-0.04185563325881958,-0.1527804136276245,-0.027657270431518555,-0.14255863428115845,0.019527733325958252,-0.17909500002861023,-0.012694746255874634,-0.20132672786712646,-0.018920958042144775,-0.1424928605556488,-0.005925506353378296,-0.1324705183506012,0.048149824142456055,-0.16301622986793518,0.020879745483398438,-0.18315422534942627,0.008064895868301392,-0.14407199621200562,0.01592355966567993,-0.13083818554878235
A,0.0,0.0,-0.05242753028869629,-0.03662389516830444,-0.08651715517044067,-0.11525571346282959,-0.1070413589477539,-0.16936814785003662,-0.13432270288467407,-0.1923615038394928,-0.06417161226272583,-0.17169785499572754,-0.07109686732292175,-0.20914334058761597,-0.06594881415367126,-0.1506589949131012,-0.05950161814689636,-0.1363106369972229,-0.03028079867362976,-0.1735994517803192,-0.03818637132644653,-0.21455347537994385,-0.038168370723724365,-0.1474146544933319,-0.031179577112197876,-0.13588076829910278,0.005240678787231445,-0.1646578013896942,-0.003920018672943115,-0.2011975646018982,-0.009055018424987793,-0.140628844499588,-0.004130244255065918,-0.1299974024295807,0.03951585292816162,-0.15063917636871338,0.031641483306884766,-0.176412433385849,0.022649407386779785,-0.13858041167259216,0.025848031044006348,-0.13061508536338806
